id;description;DBO
982668918438198;"Is ja lustig! Zuhause vor ""Angst"" geflohen, und in Ungarn dann auf dicke Hose machen!!
Ganz schön traumatisiert die Vögel!!";nothing
1063478387023917;Solange es untereinander geschieht habe ich kein problem damit.;nothing
982678058437284;Wenn sie das so sehen.   Schönen Tag noch;nothing
982763475095409;Es ist unser Land, aber nicht unsere Bundesregierung! Eine solche würde nämlich zum Wohle ihres Volkes handeln...;criticism
1111488015556287;Harald Bode , falsch !!! Bevor der Deutsche Sozialhilfe oder Hartz4 bekommt , muß er alle erarbeiteten Werte die er vielleicht in seinem Arbeitsleben vorher geschaffen hat veräußern !! Das heißt : Lebensversicherung kündigen , eventuelle Eigentumswohnung oder Eigenheim verkaufen , Erspartes oder Geerbtes verbrauchen !! So schaut die Realität aus . Das heißt , das man erst völlig verarmt sein muß bevor man nur einen Cent bekommt und hat mehr oder weniger vielleicht jahrzehntelang umsonst gebuckelt um einen würdigen Lebensabend zu verbringen !! Und das ist ungerecht !!!;criticism
1012908685414221;"Warum Seehofer nicht davongejagt wird? Ich halte das für ein abgekartetes Spiel. Seehöfer brüllt wie ein Löwe und agiert wie ein Kätzchen. So soll der traditionellen Klientel der CDU / CSU wohl signalisiert werden: ""Ihr habt bei uns noch eine Heimat"". Ich halte es schlichtweg für den Versuch, bei den nächsten Wahlen Stimmen für diese Partei zu sichern, die sich sonst aus gefühlter (und leider tatsächlicher) Alternativlosigkeit der AfD zuwenden.";criticism
1010191359019287;die würde ich nicht malbesoffen;nothing
1035119463193143;Patriotische Grüße aus MV, sind in GEDANKEN immer bei EUCH, bei uns, PATRIOTEN- RÜG-HST-HRO, gehts auch aauf die STRASSE, mit SICHERHEIT es werden immer mehr. MERKEL u IHRE HANDLANGER, werden unsere PEGIDA- BEWEGUNG, MIT SICHERHEIT, NICHT ÜBERHÖHREN;criticism
1012236038814819;genau;nothing
989325891105834;Wem soll man glauben???;nothing
982762695095487;Danke Ungarn ??????;nothing
1035165236521899;Ralf Dieter John du Spatzenhirn, wieso soll ich für den scheiß Osten zahlen? Hätte ich die Wahl zwischen Soli zahlen oder das Geld an die Schweine zu verfüttern, ich würd es den Schweinen geben ?? Die sind wenigstens Produktiv und aus denen wird auch mal was;nothing
945877285450695;Ich weiß Kathrin, ich mag nicht wenn man einer Frau gegenüber so primitiv - herablassend und beleidigend ist!;nothing
888478637857227;"Bisher hab ich PEGIDA eigentlich immer ideologisch unterstützt, wenn aber jetzt extremistische Parteien und Gruppierungen hier als postiv hervorgehoben werden, bin ich stark am Überlegen, ob ich damit richtig lag. Gießt ihr damit nich einfach Öl in das Feuer, das von Eueren Gegnern schon solange geschürt wird?
Klartext: Ich bin keineswegs mit dem Weg dieser Regierungen weltweit konform. Aber ich bin ganz klar gegen jede Form des Extremismus! Und ebenso auch gegen die Verherrlichung derselben!";criticism
951573788214378;Das macht doch nichts, wenn interessiert schon der Dumme Steuerzahler!;criticism
876852719019819;Davon muss mann auch leben können wenn ich auf der Std. nur 5 oder 8 Euro bekomme kann ich mich nicht ernähren davon oder geschweige meine Familie.;nothing
862018553836569;Wieso?;nothing
945850188786738;"Wie gesagt... in meinen Augen Feiglinge.. nicht mehr und nicht weniger.. kleine Hunde bellen am lautesten.. ;)";nothing
861956440509447;Hallo Max , die Simpsons auch eine schöne Scheinwelt, Kopf voll Helium, sonst wäre dein halbwegs aufrechter Gang nicht möglich.;nothing
985461264825630;Der ganze Theaterplatz war gefüllt und ringsherum.;nothing
862103870494704;Nun dann eben Fussball,wollte mich eigentlich um das rot-gruene(freddy krueger hatte glaub ich , einen Pullover in dieser farbzusammenstellung) lustferkel karlachen kuemmern..nun ja drauf gesch......;nothing
945853855453038;Schickt sie zurück zu ihren Familien.... aber sofort.....;nothing
993437417361348;"Jedes Land hat seine Mythen, Geschichten und Lieder, die selbst Fußballmannschaften zu Höchstleistungen beflügeln können. Oder eben nicht, wenn sie aus dem kollektiven Gedächtnis verschwunden sind.
Dabei haben auch wir seit 1841 unser Lied:
Das Lied der Deutschen. Oft missverstanden, missbraucht und degradiert.
Seit dem 11. August 1922, dem Weimarer Verfassungstag, ist das Lied, nach dem Willen Friedrich Eberts (SPD), Nationalhymne aller Deutschen. Es ist an der Zeit, das Lied der Deutschen, unverkrampft wieder zum Allgemeingut zu machen. Traditionen, Werte und Kultur haben stets Menschen zu außergewöhnlichen Taten verholfen. Nicht das Herabsehen auf andere, sondern das Besinnen auf die eigene Stärke, soll nicht nur unserem Land, sondern auch unseren Politikern und Sportlern zu außerordentlichen Leistungen verhelfen.
Der Berliner Pop-Rockmusiker Sacha Korn stellt dem DFB und den Repräsentanten unseres Landes nun eine kulturelle Lernhilfe zur Verfügung. Gesanglich unterstützt wird er von der Sängerin Dawn, der Band Passion Fruit (Rigga Ding Dong Song).
Copyright by Sacha Korn   https://www.youtube.com/watch?v=M2XTZdXMOUo";nothing
855059434532481;Ja, das haben wir gesehen. So wird das nix. Das geht mal eine Weile, aber dann sollte man schon professioneller werden. Die Teilnehmerzahlen sind rückläufig. Das sollte Euch zu denken geben.;nothing
876277232410701;IN CHINA IST GERADE EIN SACK REIS UMGEFALLEN! Schuld -> #Pegida;nothing
985417174830039;Das fängt erst richtig an;nothing
1111306625574426;Booo voll Nazi! Wie sollen die Armen Menschen ihre Familie im Kriegs Gebiet versorgen wenn sie schon ohne diese flüchten müssten und ihre Facharbeiter stelle da aufgegeben haben ??;nothing
854999327871825;Der Zusammenhalt ist bitter nötig in ganz Deutschland für pegida und Ableger aber wir bekommen das hin pro pegida;nothing
989326747772415;https://www.change.org/p/bundesministerium-bundesministerium-des-innern-bundesministerium-der-verteidigung-bundeskanzleramt-wiederherstellung-der-inneren-sicherheit-in-deutschland?recruiter=63916158&utm_source=share_petition&utm_medium=copylink;nothing
1065259763512446;Find ich klasse...????????;nothing
991237897581300;???;nothing
861958460509245;Das mit dem Sonntag stimmt aber nicht, meines Kenntnisstandes nach sind bis jetzt alle Demos Montags gewesen, mit außnahme einer Demo, die wegen einem Gratiskonzert auf Sonntag verlegt wurde...hmm;nothing
946270822078008;"Um mal sowas von... sachlich zu bleiben: Egal, warum und wie die Kids herkommen - sie sind ja dann nun mal hier. Die Zeit bis zur Abschiebung / Asylanerkennung wird lang sein. In der Zeit brauchen diese kleinen Testosteronbomben prof. ""Rundum-"" Betreuung. Damit ist STRUKTUR gemeint. Nicht Bespaßung sondern BESCHULUNG. Gemeinnützige Arbeit war schon immer während des Verfahrens möglich und muß genutzt werden. Da sollte man ran. Danach erst kann man sich Berufsausbildung etc. beschäftigen.";nothing
1105454659492956;.....Araberheim. ...;nothing
876350689070022;So ist es!;nothing
882699111768513;Willkommen in Deutschland! Wir freuen uns über die Bereicherung und können kaum abwarten bis noch mehr kommen.;nothing
982784628426627;Die alten DDR-Grenzer hätten dir mal zeigen sollen, wie man ne ordentliche Dauerwelle macht;nothing
1010210719017351;"Merkel hat Solidarität und Beistand schon tränenreich bekundet.. Sie sendet Taschentücher und Fähnchen.

Frankreich hat die EU-Partner offiziell um Beistand gebeten. Die Regierung bezieht sich dabei auf Artikel 42.7 des EU-Vertrags von Lissabon. Darin heißt es im Wortlaut:
""Im Falle eines bewaffneten Angriffs auf das Hoheitsgebiet eines Mitgliedstaats schulden die anderen Mitgliedstaaten ihm alle in ihrer Macht stehende Hilfe und Unterstützung, im Einklang mit Artikel 51 der Charta der Vereinten Nationen. Dies lässt den besonderen Charakter der Sicherheits- und Verteidigungspolitik bestimmter Mitgliedstaaten unberührt.""";criticism
876442712394153;"*grins* wäre ja schön wenn dieses leben nur ein science-fiction film wäre, dann wäre es jetzt an der zeit das ende mal umzuschreiben, damit es für uns ein happyend wird ;-)";nothing
1052382568133499;Wahre Worte!;nothing
856663171038774;I love you German people, I am proud of you. Greets from Finland.;nothing
1097371233634632;Haben die alle Angst um ihr Auto?;nothing
1012242285480861;Wieso klein beigeben ,es heißt seit 581 Jahren Weihnachtsmarkt .sie wollen bei uns leben also müßen sie auch mit unserer Kultur leben und sich uns anpassen Punkt .;nothing
855027071202384;"... um 25% - also ""nur lächerliche"" 5 Millionen verrechnet ...";nothing
1063672637004492;Ich bin Stolz Ossi zu sein????;nothing
882683048436786;Wir zeit für pegida in plauen!!!;nothing
1012258145479275;Gott seid ihr blöd... #pegidioten;nothing
888001324571625;Der Lucke erinnert mich immer an die Grinsekatze in der TV-Serie:  Alice im Wunderland.;nothing
855030261202065;Von Frau Malmström sicher selbst!;nothing
874820899223001;Nun ja, sie kann ja mit dem Kleidungsstück eher bei denen punkten, die eine Religion aus 1001 Nacht mit der Ideologie aus 1000-jährigem Reich verbinden.;nothing
1035100049861751;Danke Dresden, gruesse aus Duisburg!;nothing
1095908750447547;Polizei abziehen und Bulldozer los schicken. Ihr sollt mal sehen, wie schnell die von der Straße weg sind...;criticism
1096073150431107;"Ganz einfach 
HAUT AB UND KOMMT ERST NICHT IN UNSER LAND";nothing
935333283171762;(y);nothing
935355593169531;http://www.bild.de/news/vermischtes/auslaender-kriminalitaet-3354366.bild.html die Quelle.;nothing
1106243169414105;"Andernorts gehts doch auch mit der Absage, also entweder gibts ein Obdachlosenheim oder die Beisetzung eines Schweines. Dresdner, werdet kreativ ;)
http://www.badische-zeitung.de/keine-moschee-in-zaehringen-sondern-ein-obdachlosenheim";nothing
1111311178907304;Nicht nach Harz 4 fragen , auch Rentner;nothing
1035100623195027;Wie immer grandios und ich habe wieder eine Gänsehaut bekommen im Livestream, macht weiter so und lasst Euch von denen nicht unterkriegen! Wir unterstützen Euch wo es geht!;nothing
888397217865369;Ich Wähle AfD !!!;nothing
1063757296996026;"Und die Trottel von ""Vollverzählt"" importiert man Montags immer aus Berlin, Bremen oder NRW???";nothing
1055107914527631;Victoria Tennes Nicht richtig. Die Hilfsorganisationen bringen Brot und Wasser. Der Afrikaner dankt es ihm, nur hat er keine Arbeit und da macht er wieder ein Kind. Der Pabst setzt da noch einen drauf und verbietet Kondome.;nothing
1035136589858097;Fahham;nothing
982675021770921;Traurig  ist aber daß Ungarn jetzt als  böse und  gefährlich und grausam und und und bezeichnet wird ... ich find es gut  und das ist gut so. .. wir hier kriegen es ja nicht hin! !!;criticism
1052486698123086;warum machen dann die linken Wahlkampf gegen die Altparteien wenn sie ihrer Meinung sind;criticism
961104190594671;"Angucken!!! Flüchtlinge werden von Politikern wie im Zirkus vorgeführt für gute Presse über die verlogene Regierung. Alles wird schön inszeniert und friedlicher Protest gegen Kriegstreiberei ist nicht erwünscht oder Fragen zu den Ursachen der Flüchtlingsströme werden ad absurdum ins lächerliche gezogen... Die Diener des Staates und Aushilfssheriffs geben sich der Lächerlichkeit preis. 
https://youtu.be/Obs-n9ca2H8";criticism
861945040510587;Wie viele Kriege hat, man uns Deutschen aufgezwungen, viele wollten uns vernichten, keinem ist es je gelungen!!;nothing
960894740615616;http://www.presseportal.de/blaulicht/pm/6337/3089135 Einzelfall;nothing
1064396393598783;Oliver, ich guck doch schon mindestens einmal die Woche RTL2-NEWS.;nothing
1052456484792774;Gewalt ist Schwäche! Wir sind stark!;nothing
1095898453781910;Alle auf Schlauchboote und zurück auf's Meer Richtung Heimat !!!;nothing
876244395747318;Da haben sie den richtigen Eindruck! Das Boot ist voll und verkraftet keine weiteren Passagiere mehr!   :-P;nothing
855502084488216;"Aber !
Das Wort ""Kanake"" ist  noch lange nicht so schlimm  wie die massive Verletzung  der Gefühle ganzer Völker !
Außerdem besagt Kanake in einschlägiger Relevanz nix anderes als das Wort Deutscher !
> Angehöriger eines Volkes !";nothing
1064313313607091;Die sachsen waren schon immer irgendwie die bösen. Warum weiss ich nicht :(  in den medien wird sachsen immer als braun hingestellt. Ich wohne in sachsen und garantiere das es NICHT so ist. Kriegsflüchtlinge die hier her komm,da sagt keiner was aber was hier los ist, geht gar nicht. Ich habe angst um die zukunft meiner kinder und es wird nicht mehr lange dauern dann wacht auch der letzte auf, nur dann ist es zu spät :(;nothing
1038630682842021;Der PEGIDAwarnminister Maas klappert das Internet ab nach Hasskommentaren von Pegidaanhängern. Die Verabredung zur Gewalt zu Sylvester von Migranten übersieht er dabei geflissentlich. Genauso wie die Gewaltaufrufe der Antifa.;criticism
882745638430527;Na so eine schnelle, eindeutige Wertung gefällt den linksfaschtischen Gutmenschen mit Sicherheit nicht !!;nothing
1043620725676350;http://www.epochtimes.de/politik/deutschland/t-online-umfrage-offenbart-60-prozent-der-deutschen-wuerden-jetzt-afd-waehlen-a1279976.html;nothing
945886468783110;Johannes Huber eine andere od. bessere Alternative wie die BIA gibt es ja nicht :-);nothing
1063998590305230;"Sachsen war schon immer die Avantgarde: Bebel, Wilhelm Liebknecht: Sachsen! Goethe, Schiller: Wahlsachsen!

Mein Vater: Sachse! ;-))";nothing
855024287869329;"Ich oute mich ..
 :( ich bin Wessi Sebastian ! Ich hab eine ausländische Frau, 2 Kinder mit Immigrationshintergrund und 65% meiner Freunde sind Ausländer .... ;) bietest du mehr oder bist du der Nazi ?!";nothing
855201167851641;Die große Überraschung: statt im Kreis latschen, dieses Mal im Dreieck hopsen.;nothing
1064058540299235;Tja, wer strunzdumm ist, wählt links, und wer intelligent ist, wählt rechts.;nothing
1052504041454685;ich rechne damit das linke unter die pegida-leute geschmuggelt werden um das selbe zu machen wie bei der kölner demo ,für randale sorgen . ein paar presseheinis werden dann vielleicht auch wieder hinterm rücken der polizei knaller schmeißen ,die dann wieder pegida in die schuhe geschoben werden .;criticism
982647378440352;Gleich einkassieren und zurück schicken dieses Pack;nothing
1095980447107044;Naaaaa, Standgas...da haben sie noch kurz Zeit wegzurennen..;nothing
1134077273297361;Ne Danke kein bedarf die Frau ist besessen von ihre Politikrichtung….. Soll ihr Amt niederlegen ist besser;criticism
1035153783189711;Die Gegendemo 4.1.16 :D https://www.youtube.com/watch?v=81mvNlXJvMM;nothing
945882805450143;https://youtu.be/gWklZtdjhS0;nothing
861963127175445;schmeist den Fake doch mal raus hier;nothing
884838518221239;"Man habt ihr hier alle ne klatsche... Dass ihr überhaupt existenzfähig seid ist das einzige, was mich an euch beeindruckt. 
Und weil ihr wahrscheinlich denkt ich rede von Arabern, sonstigen Afrikanern usw. ... NEIN, ich meine euch Handvoll minderbemittelte Mitteleuropäer. Sagt mir mal bitte, wo euer sinnloser Hass herkommt? Ihr schiebt doch einfach nur Bock auf Stress weil euer Leben, in euerm Dorf zu langweilig ist";nothing
1035124473192642;"Die Hymne wird gerade umgeschrieben: ""Kulturverrat aus erster Hand, Deutschland syrisch Merkelland ...!""";criticism
1055281314510291;Und da wundern sich einige warum der blanke hass aufkommt.;nothing
